https://en.wikipedia.org/wiki/%C3%85land_Islands,"wikipedia (dependent states)"
https://en.wikipedia.org/wiki/Abkhazia,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Aceh_Sultanate,"wikimedia (extinct states)"
https://en.wikipedia.org/wiki/Afghanistan,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Afghanistan,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Al_Rashid,"wikimedia (extinct states)"
https://en.wikipedia.org/wiki/Albania,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Albania,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Alderney,"wikipedia (dependent states)"
https://en.wikipedia.org/wiki/Algeria,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Algeria,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Alsace-Lorraine,"wikimedia (extinct states)"
https://en.wikipedia.org/wiki/American_Samoa,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/American_Samoa,"wikipedia (dependent states)"
https://en.wikipedia.org/wiki/Andorra,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Andorra,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Angola,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Angola,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Anguilla,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Anguilla,"wikipedia (dependent states)"
https://en.wikipedia.org/wiki/Anjouan,"wikimedia (extinct states)"
https://en.wikipedia.org/wiki/Antarctic,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Antigua_and_Barbuda,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Antigua_and_Barbuda,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Argentina,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Argentina,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Armenia,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Armenia,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Aruba,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Aruba,"wikipedia (dependent states)"
https://en.wikipedia.org/wiki/Asanteman,"wikimedia (extinct states)"
https://en.wikipedia.org/wiki/Ascension_Island,"wikipedia (dependent states)"
https://en.wikipedia.org/wiki/Australia,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Australia,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Austria,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Austria,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Austria-Hungary,"wikimedia (extinct states)"
https://en.wikipedia.org/wiki/Azerbaijan,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Azerbaijan,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Baden,"wikimedia (extinct states)"
https://en.wikipedia.org/wiki/Bahrain,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Bahrain,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Bangladesh,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Bangladesh,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Barbados,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Barbados,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Bavaria,"wikimedia (extinct states)"
https://en.wikipedia.org/wiki/Belarus,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Belarus,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Belgium,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Belgium,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Belize,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Belize,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Benin,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Benin,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Bermuda,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Bermuda,"wikipedia (dependent states)"
https://en.wikipedia.org/wiki/Bhutan,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Bhutan,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Biafra,"wikimedia (extinct states)"
https://en.wikipedia.org/wiki/Bolivia,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Bolivia,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Bonaire,"wikipedia (dependent states)"
https://en.wikipedia.org/wiki/Bophuthatswana,"wikimedia (extinct states)"
https://en.wikipedia.org/wiki/Bosnia_and_Herzegovina,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Bosnia_and_Herzegovina,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Botswana,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Botswana,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Bougainville_Province,"wikimedia (extinct states)"
https://en.wikipedia.org/wiki/Bouvet_Island,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Brazil,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Brazil,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/British_Antarctic_Territory,"wikipedia (dependent states)"
https://en.wikipedia.org/wiki/British_Indian_Ocean_Territory,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/British_Indian_Ocean_Territory,"wikipedia (dependent states)"
https://en.wikipedia.org/wiki/British_Virgin_Islands,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/British_Virgin_Islands,"wikipedia (dependent states)"
https://en.wikipedia.org/wiki/Brittany,"wikimedia (extinct states)"
https://en.wikipedia.org/wiki/Brunei,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Brunei,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Bulgaria,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Bulgaria,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Burkina_Faso,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Burkina_Faso,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Burma,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Burma,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Burundi,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Burundi,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/California_Republic,"wikimedia (extinct states)"
https://en.wikipedia.org/wiki/Cambodia,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Cambodia,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Cameroon,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Cameroon,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Canada,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Canada,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Cape_Verde,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Cape_Verde,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Caribbean_Netherlands,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Cayman_Islands,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Cayman_Islands,"wikipedia (dependent states)"
https://en.wikipedia.org/wiki/Central_African_Republic,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Central_African_Republic,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Chad,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Chad,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Chile,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Chile,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/China,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/China,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Christmas_Island,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Christmas_Island,"wikipedia (dependent states)"
https://en.wikipedia.org/wiki/Ciskei,"wikimedia (extinct states)"
https://en.wikipedia.org/wiki/Cocos_(Keeling)_Islands,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Cocos_(Keeling)_Islands,"wikipedia (dependent states)"
https://en.wikipedia.org/wiki/Collectivity_of_Saint_Martin,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Colombia,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Colombia,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Comoros,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Comoros,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Confederate_States_of_America,"wikimedia (extinct states)"
https://en.wikipedia.org/wiki/Cook_Islands,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Cook_Islands,"wikipedia (dependent states)"
https://en.wikipedia.org/wiki/Cook_Islands,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Cornwall,"wikimedia (extinct states)"
https://en.wikipedia.org/wiki/Corsica,"wikimedia (extinct states)"
https://en.wikipedia.org/wiki/Cospaia,"wikimedia (extinct states)"
https://en.wikipedia.org/wiki/Costa_Rica,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Costa_Rica,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Crimea,"wikimedia (extinct states)"
https://en.wikipedia.org/wiki/Croatia,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Croatia,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Cuba,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Cuba,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Cura%C3%A7ao,"wikipedia (dependent states)"
"https://en.wikipedia.org/wiki/Curaçao","wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Cyprus,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Cyprus,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Czech_Republic,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Czech_Republic,"wikimedia (extinct states)"
https://en.wikipedia.org/wiki/Czech_Republic,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Democratic_Republic_of_the_Congo,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Democratic_Republic_of_the_Congo,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Denmark,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Denmark,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Djibouti,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Djibouti,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Dominica,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Dominica,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Dominican_Republic,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Dominican_Republic,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/East_Timor,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/East_Timor,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Easter_Island,"wikipedia (dependent states)"
https://en.wikipedia.org/wiki/Ecuador,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Ecuador,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Egypt,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Egypt,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/El_Salvador,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/El_Salvador,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Equatorial_Guinea,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Equatorial_Guinea,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Eritrea,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Eritrea,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Estonia,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Estonia,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Ethiopia,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Ethiopia,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Falkland_Islands,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Falkland_Islands,"wikipedia (dependent states)"
https://en.wikipedia.org/wiki/Faroe_Islands,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Faroe_Islands,"wikipedia (dependent states)"
https://en.wikipedia.org/wiki/Federated_States_of_Micronesia,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Federated_States_of_Micronesia,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Federation_of_Rhodesia_and_Nyasaland,"wikimedia (extinct states)"
https://en.wikipedia.org/wiki/Fiji,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Fiji,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Finland,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Finland,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/France,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/France,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Free_City_of_Danzig,"wikimedia (extinct states)"
https://en.wikipedia.org/wiki/Free_State_of_Fiume,"wikimedia (extinct states)"
https://en.wikipedia.org/wiki/Free_Territory_of_Trieste,"wikimedia (extinct states)"
https://en.wikipedia.org/wiki/French_Guiana,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/French_Polynesia,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/French_Polynesia,"wikipedia (dependent states)"
https://en.wikipedia.org/wiki/French_Southern_and_Antarctic_Lands,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/French_Southern_and_Antarctic_Lands,"wikipedia (dependent states)"
https://en.wikipedia.org/wiki/Friuli,"wikimedia (extinct states)"
https://en.wikipedia.org/wiki/Gabon,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Gabon,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Galician_Soviet_Socialist_Republic,"wikimedia (extinct states)"
https://en.wikipedia.org/wiki/Georgia_(country),"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Georgia_(country),"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/German_Democratic_Republic,"wikimedia (extinct states)"
https://en.wikipedia.org/wiki/Germany,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Germany,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Ghana,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Ghana,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Gibraltar,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Gibraltar,"wikipedia (dependent states)"
https://en.wikipedia.org/wiki/Grand_Duchy_of_Hesse,"wikimedia (extinct states)"
https://en.wikipedia.org/wiki/Grand_Duchy_of_Tuscany,"wikimedia (extinct states)"
https://en.wikipedia.org/wiki/Greece,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Greece,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Greenland,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Greenland,"wikipedia (dependent states)"
https://en.wikipedia.org/wiki/Grenada,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Grenada,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Guadeloupe,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Guam,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Guam,"wikipedia (dependent states)"
https://en.wikipedia.org/wiki/Guatemala,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Guatemala,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Guernsey,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Guernsey,"wikipedia (dependent states)"
https://en.wikipedia.org/wiki/Guinea,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Guinea,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Guinea-Bissau,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Guinea-Bissau,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Guyana,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Guyana,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Haiti,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Haiti,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Heard_Island_and_McDonald_Islands,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Herm,"wikipedia (dependent states)"
https://en.wikipedia.org/wiki/Honduras,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Honduras,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Hong_Kong,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Hong_Kong,"wikipedia (dependent states)"
https://en.wikipedia.org/wiki/Hungary,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Hungary,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Iceland,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Iceland,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Idel-Ural_State,"wikimedia (extinct states)"
https://en.wikipedia.org/wiki/India,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/India,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Indonesia,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Indonesia,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Iran,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Iran,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Iraq,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Iraq,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Islands_of_Refreshment,"wikimedia (extinct states)"
https://en.wikipedia.org/wiki/Isle_of_Man,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Isle_of_Man,"wikipedia (dependent states)"
https://en.wikipedia.org/wiki/Israel,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Israel,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Italy,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Italy,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Ivory_Coast,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Ivory_Coast,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Jamaica,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Jamaica,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Japan,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Japan,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Jersey,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Jersey,"wikipedia (dependent states)"
https://en.wikipedia.org/wiki/Jordan,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Jordan,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Kazakhstan,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Kazakhstan,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Kenya,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Kenya,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Kingdom_of_England,"wikimedia (extinct states)"
https://en.wikipedia.org/wiki/Kingdom_of_France,"wikimedia (extinct states)"
https://en.wikipedia.org/wiki/Kingdom_of_Hawaii,"wikimedia (extinct states)"
https://en.wikipedia.org/wiki/Kingdom_of_Kurdistan,"wikimedia (extinct states)"
https://en.wikipedia.org/wiki/Kingdom_of_Merina,"wikimedia (extinct states)"
https://en.wikipedia.org/wiki/Kingdom_of_Sardinia,"wikimedia (extinct states)"
https://en.wikipedia.org/wiki/Kingdom_of_Scotland,"wikimedia (extinct states)"
https://en.wikipedia.org/wiki/Kingdom_of_Yugoslavia,"wikimedia (extinct states)"
https://en.wikipedia.org/wiki/Kingdom_of_the_Netherlands,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Kingdom_of_the_Two_Sicilies,"wikimedia (extinct states)"
https://en.wikipedia.org/wiki/Kiribati,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Kiribati,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Kosovo,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Kuban_People%27s_Republic,"wikimedia (extinct states)"
https://en.wikipedia.org/wiki/Kuwait,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Kuwait,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Kyrgyzstan,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Kyrgyzstan,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Laos,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Laos,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Latvia,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Latvia,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Lebanon,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Lebanon,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Lesotho,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Lesotho,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Liberia,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Liberia,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Libya,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Libya,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Liechtenstein,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Liechtenstein,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Lithuania,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Lithuania,"wikipedia (sovereign states)"
"https://en.wikipedia.org/wiki/Los_Altos,_Central_America","wikimedia (extinct states)"
https://en.wikipedia.org/wiki/Luxembourg,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Luxembourg,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Macau,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Macau,"wikipedia (dependent states)"
https://en.wikipedia.org/wiki/Madagascar,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Madagascar,"wikipedia (sovereign states)"
https://en.wikipedia.org/wiki/Malawi,"wikidata (with ISO3)"
https://en.wikipedia.org/wiki/Malawi,"wikipedia (sovereign states)"
